year,infant_mortality,life_expectancy,fertility,population,continent
2011,37.1,56.6,2.44,52237272,Africa
2011,3.8,82,1.47,46708366,Europe
2011,9.1,76.4,2.35,20315673,Asia
2011,52.2,66.3,4.56,36918193,Africa
2011,21.4,71,2.32,523439,Americas
2011,53.6,48,3.48,1212458,Africa
2011,2.4,81.7,1.9,9462352,Europe
2011,3.8,82.6,1.51,7925813,Europe
2011,12.8,75.1,3.04,20501167,Asia
2011,43.3,70.1,3.81,7753925,Asia
2011,40.4,61.7,5.36,47122998,Africa
2011,12,74.3,1.43,66902958,Asia
2011,51.1,71.3,6.11,1077602,Asia
2011,57.9,59.6,4.75,6566179,Africa
2011,15,70.8,3.86,104392,Oceania
2011,20.4,71.9,1.8,1334790,Americas
2011,14.2,77.2,2.04,10758870,Africa
2011,15.3,78.8,2.08,73517002,Asia
2011,48.9,68.5,2.38,5106672,Asia
2011,46.3,58.6,6.06,34260342,Africa
2011,9.6,71.1,1.45,45477690,Europe
2011,7,75.5,1.84,8734722,Asia
2011,4.2,80.5,1.9,63164949,Europe
2011,6.1,78.9,1.9,312390368,Americas
2011,10.3,76.3,2.07,3385610,Americas
2011,38.4,70.6,2.38,28158395,Asia
2011,24,64.1,3.46,241876,Oceania
2011,14.1,74.8,2.44,29427631,Americas
2011,19.8,74.2,4.14,4181135,Asia
2011,19.3,74.7,1.79,89321903,Asia
2011,40.3,66.6,4.35,24234940,Asia
2011,51.1,53.7,5.77,14343526,Africa
2011,54,51.6,3.64,14255592,Africa
2012,13.8,77.5,1.76,2880667,Europe
2012,22.4,76.2,2.82,37439427,Africa
2012,104.1,58.5,5.98,22685632,Africa
2012,6.8,76.1,2.1,89069,Americas
2012,12.3,76.1,2.19,42095224,Americas
2012,14.6,73.9,1.47,2978339,Asia
2012,NA,75.32,1.68,102393,Americas
2012,3.6,82.4,1.89,22911375,Oceania
2012,3.3,80.9,1.46,8455477,Europe
2012,31.2,71.5,1.94,9361477,Asia
2012,10.9,72.7,1.89,372388,Americas
2012,6.3,79,2.09,1333577,Asia
2012,35.3,69.4,2.21,155257387,Asia
2012,13,75.4,1.85,281580,Americas
2012,4,70.4,1.48,9490962,Europe
2012,3.5,80.3,1.85,11079521,Europe
2012,15.5,71.3,2.72,336707,Americas
2012,68.5,61.4,4.93,10049792,Africa
2012,30.8,71.9,2.28,743711,Asia
2012,34,72.4,3.26,10238762,Americas
2012,5.9,78.4,1.27,3828419,Europe
2012,38.2,56.5,2.67,2132822,Africa
2012,14.3,74,1.81,202401584,Americas
2012,8.1,76.9,2.01,405512,Asia
2012,10.5,74.5,1.52,7303741,Europe
2012,65.4,59.9,5.69,16590813,Africa
2012,59.5,61.1,6.12,10124572,Africa
2012,30.7,68.2,2.89,14832255,Asia
2012,62.4,58.5,4.86,21659488,Africa
2012,4.7,81.6,1.66,34868151,Americas
2012,22.4,71.9,2.33,500870,Africa
2012,97.7,48.5,4.45,4619500,Africa
2012,90.2,56.3,6.38,12715465,Africa
2012,7.4,79.1,1.83,17388437,Americas
2012,11.5,75.3,1.55,1355386952,Asia
2012,14.9,77.3,2.32,46881018,Americas
2012,59.8,67.6,4.78,733661,Africa
2012,80.5,59.1,6.04,70291160,Africa
2012,37.6,61.3,5.01,4286188,Africa
2012,8.8,80,1.81,4654148,Americas
2012,72.8,57.5,4.89,21102641,Africa
2012,4.1,77.4,1.49,4287015,Europe
2012,4.6,78,1.45,11342631,Americas
2012,2.8,81.5,1.47,1129303,Asia
2012,3.2,78.1,1.55,10545161,Europe
2012,3.2,80.3,1.73,5600972,Europe
2012,58.9,62.8,3.46,853069,Africa
2012,27.1,74.7,2.52,10155036,Americas
2012,20.1,75.5,2.59,15419493,Americas
2012,22.6,70.5,2.81,85660902,Africa
2012,16,74.5,2.21,6072233,Americas
2012,74.3,59.4,4.95,773729,Africa
2012,37,60.3,4.79,4892233,Africa
2012,2.9,76.7,1.61,1324040,Europe
2012,46.2,63.6,4.64,92191211,Africa
2012,20,65.4,2.62,874158,Oceania
2012,2.2,80.5,1.8,5424644,Europe
2012,3.5,81.6,1.98,63561798,Europe
2012,NA,76.05,2.08,273775,Oceania
2012,39.7,63.9,4.14,1613489,Africa
2012,50.1,67.5,5.78,1807108,Africa
2012,12.8,72.4,1.82,4138920,Asia
2012,3.3,80.6,1.41,80477952,Europe
2012,47,64.1,3.92,25544565,Africa
2012,3.9,80.6,1.52,11109662,Europe
2012,NA,71.6,2.02,56344,Americas
2012,11.5,71.1,2.19,105476,Americas
2012,26.6,72.1,3.84,15368759,Americas
2012,66.8,58.5,5,11628767,Africa
2012,67.4,54.8,4.99,1714620,Africa
2012,33.3,65.9,2.59,758410,Americas
2012,56.2,62.9,3.21,10288828,Americas
2012,19.2,72.3,3.05,7736131,Americas
2012,NA,83.2,1.12,7101858,Asia
2012,5.4,75.5,1.4,9958334,Europe
2012,1.7,83.1,2.1,323407,Europe
2012,42.6,66.1,2.51,1263589639,Asia
2012,25.3,70.3,2.37,248037853,Asia
2012,15.1,74.3,1.92,76156975,Asia
2012,28.7,68.1,4.09,32957622,Asia
2012,3.4,81.1,2,4667868,Europe
2012,3.4,82.1,2.91,7694507,Asia
2012,3.2,82,1.47,59737717,Europe
2012,14.8,74.7,2.28,2762965,Americas
2012,2.2,82.9,1.41,127139821,Asia
2012,16.8,78.2,3.31,6994451,Asia
2012,16,69.7,2.49,16821455,Asia
2012,39.2,64.3,4.46,42542978,Africa
2012,46.6,62.3,2.98,106620,Oceania
2012,3.3,80.7,1.3,49608451,Asia
2012,8.5,79.1,2.63,3419581,Asia
2012,22.9,69,3.06,5648230,Asia
2012,55.4,65.6,3.11,6473050,Asia
2012,7.6,75.1,1.59,2037090,Europe
2012,7.9,78.5,1.5,4924257,Asia
2012,72.3,46.1,3.09,2057331,Africa
2012,59.4,62.3,4.87,4190155,Africa
2012,12.9,75.5,2.41,6283403,Africa
2012,4.5,74.7,1.5,3016496,Europe
2012,1.6,81.7,1.66,532479,Europe
2012,NA,80.19,1.06,557763,Asia
2012,6.5,75.8,1.44,2069270,Europe
2012,39.3,62.8,4.53,22293720,Africa
2012,50.2,58,5.47,15700436,Africa
2012,6.6,74.7,1.98,29021940,Asia
2012,9.2,79.8,2.29,344817,Asia
2012,79.2,59.8,6.85,16112333,Africa
2012,5.5,81.6,1.36,415596,Europe
2012,68.1,69.1,4.73,3777067,Africa
2012,12.8,74.1,1.5,1258335,Africa
2012,13.1,75.7,2.22,122070963,Americas
2012,31.1,68.6,3.35,103516,Oceania
2012,14.3,72.4,1.46,4074754,Europe
2012,22.1,66,2.45,2808339,Asia
2012,5.3,76.8,1.68,623864,Europe
2012,26.4,74.1,2.71,32984190,Africa
2012,63.6,54.5,5.26,25732928,Africa
2012,35.5,63.6,3.11,2291645,Africa
2012,33.1,69.7,2.39,27500515,Asia
2012,3.5,81,1.76,16749318,Europe
2012,NA,76.09,2.15,253129,Oceania
2012,4.9,81.1,2.07,4435883,Oceania
2012,20.6,77.5,2.54,5877034,Americas
2012,61.6,60,7.57,17635782,Africa
2012,76.2,62.6,6,168240403,Africa
2012,2.3,81.6,1.85,5018367,Europe
2012,10,76.6,2.88,3545192,Asia
2012,70.6,65.1,3.26,177392252,Asia
2012,16,77.5,2.49,3743761,Americas
2012,48,59.7,3.84,7154870,Oceania
2012,19.2,74.1,2.9,6379162,Americas
2012,14.9,78.7,2.45,30158768,Americas
2012,23.9,70.3,3.08,96017322,Asia
2012,4.6,76.7,1.4,38609486,Europe
2012,3.1,80.4,1.32,10515016,Europe
2012,NA,77.7,1.64,3695674,Americas
2012,7.3,79.9,2.04,2015624,Asia
2012,10.9,74.7,1.4,19944954,Europe
2012,9.3,70.4,1.59,143287536,Europe
2012,37.1,65.5,4.62,10817350,Africa
2012,13.6,74.7,1.94,180890,Americas
2012,17.8,71.1,2.02,109334,Americas
2012,15.8,72.7,4.21,188901,Oceania
2012,13.8,79.2,2.7,29496047,Asia
2012,44.1,64.6,4.98,13780108,Africa
2012,6.2,75.4,1.37,8982578,Europe
2012,12.2,73.7,2.21,94524,Africa
2012,97.9,56.4,4.78,6043157,Africa
2012,2.2,81.6,1.28,5299524,Asia
2012,6.5,76.5,1.38,5415496,Europe
2012,2.4,80.1,1.5,2062881,Europe
2012,25.5,63.3,4.1,549162,Oceania
2012,36.8,59,2.41,52837274,Africa
2012,3.7,82.2,1.49,46637082,Europe
2012,8.9,76.8,2.35,20421862,Asia
2012,51.1,66.7,4.49,37712420,Africa
2012,20.8,71.3,2.29,528535,Americas
2012,51.5,49.1,3.41,1231694,Africa
2012,2.4,81.8,1.91,9543457,Europe
2012,3.7,82.7,1.52,8022628,Europe
2012,12.6,68.1,3,19978756,Asia
2012,42.1,70.8,3.82,7930929,Asia
2012,38.8,61.9,5.29,48645709,Africa
2012,11.6,74.4,1.41,67164130,Asia
2012,49.3,71.7,5.98,1102076,Asia
2012,56.5,60.3,4.7,6745581,Africa
2012,15,71,3.82,104769,Oceania
2012,19.7,72,1.8,1341579,Americas
2012,13.6,77.4,2.02,10881450,Africa
2012,14.2,79.1,2.06,74849187,Asia
2012,47.6,68.9,2.35,5172941,Asia
2012,42.5,59.3,5.96,35400620,Africa
2012,9.1,71.2,1.46,45319949,Europe
2012,6.7,75.5,1.82,8952542,Asia
2012,4.1,80.7,1.9,63573766,Europe
2012,6.1,79,1.9,314799465,Americas
2012,10,76.3,2.06,3396753,Americas
2012,37.2,70.9,2.34,28592451,Asia
2012,24,64.4,3.42,247498,Oceania
2012,13.8,74.6,2.42,29854238,Americas
2012,19.4,74.2,4.08,4297826,Asia
2012,18.8,74.9,1.77,90335547,Asia
2012,38.4,66.7,4.21,24882792,Asia
2012,49,54.7,5.73,14786581,Africa
2012,49.4,54.2,3.56,14565482,Africa
2013,13.3,77.7,1.77,2883281,Europe
2013,22.1,76.3,2.8,38186135,Africa
2013,101.4,58.8,5.86,23448202,Africa
2013,6.4,76.2,2.09,89985,Americas
2013,11.9,76.2,2.18,42538304,Americas
2013,13.8,74.3,1.44,2992192,Asia
2013,NA,75.46,1.67,102921,Americas
2013,3.4,82.4,1.88,23270465,Oceania
2013,3.2,81.1,1.47,8486962,Europe
2013,30,72.1,1.92,9497496,Asia
2013,10.5,72.9,1.89,377841,Americas
2013,5.9,79.1,2.08,1349427,Asia
2013,33.5,69.8,2.18,157157394,Asia
2013,12.7,75.5,1.85,282503,Americas
2013,3.8,70.6,1.49,9497294,Europe
2013,3.4,80.4,1.85,11153122,Europe
2013,15.1,71.3,2.68,344193,Americas
2013,67.2,61.7,4.85,10322232,Africa
2013,29.5,72.2,2.23,754637,Asia
2013,32.8,72.7,3.22,10399931,Americas
2013,5.6,78.6,1.28,3823533,Europe
2013,36.4,56.9,2.62,2176510,Africa
2013,14.3,74.1,1.8,204259377,Americas
2013,8.3,76.9,1.99,411499,Asia
2013,10.1,74.6,1.54,7252539,Europe
2013,63.7,60.3,5.61,17084554,Africa
2013,57.6,61.3,6.03,10465959,Africa
2013,28.3,68.7,2.86,15078564,Asia
2013,60.4,59,4.78,22211166,Africa
2013,4.6,81.6,1.67,35230612,Americas
2013,21.9,72.3,2.29,507258,Africa
2013,96.1,47.8,4.37,4710678,Africa
2013,88.4,56.6,6.26,13145788,Africa
2013,7.3,79.1,1.82,17575833,Americas
2013,10.6,75.7,1.56,1362514260,Asia
2013,14.5,77.5,2.29,47342363,Americas
2013,58.2,67.8,4.71,751697,Africa
2013,78.3,59.6,5.93,72552861,Africa
2013,35.9,61.5,4.97,4394334,Africa
2013,8.7,80.1,1.8,4706433,Americas
2013,70.6,58.1,4.87,21622490,Africa
2013,4,77.6,1.5,4271497,Europe
2013,4.4,78,1.45,11362505,Americas
2013,2.7,81.7,1.46,1141652,Asia
2013,3,78.3,1.57,10545314,Europe
2013,3.1,80.3,1.88,5624293,Europe
2013,57.4,63.1,3.39,864554,Africa
2013,26.7,74.9,2.48,10281408,Americas
2013,19.5,75.6,2.56,15661312,Americas
2013,21.8,71,2.77,87613909,Africa
2013,15.4,74.6,2.18,6089644,Americas
2013,72.2,60.5,4.85,797082,Africa
2013,36,60.4,4.7,4998824,Africa
2013,2.7,77.5,1.6,1320050,Europe
2013,44.5,64.2,4.52,94558374,Africa
2013,19.7,65.6,2.59,880487,Oceania
2013,2.1,80.8,1.85,5453061,Europe
2013,3.6,81.7,1.98,63844529,Europe
2013,NA,76.26,2.06,276766,Oceania
2013,38,64.4,4.09,1650351,Africa
2013,49.4,67.8,5.75,1866878,Africa
2013,12,72.5,1.82,4082727,Asia
2013,3.3,80.7,1.42,80565861,Europe
2013,45.5,64.5,3.86,26164432,Africa
2013,3.8,81,1.53,11055164,Europe
2013,NA,71.8,2.08,56265,Americas
2013,11.4,71.2,2.17,105902,Americas
2013,25.9,72.3,3.78,15690793,Americas
2013,64.7,58.8,4.92,11948726,Africa
2013,64.8,55.1,4.93,1757138,Africa
2013,33,66.2,2.55,761033,Americas
2013,54.8,63.4,3.15,10431249,Americas
2013,18.6,72.6,3,7849059,Americas
2013,NA,83.38,1.14,7163930,Asia
2013,5.4,76.1,1.41,9924507,Europe
2013,1.6,83.2,2.08,325392,Europe
2013,40.9,66.5,2.48,1279498874,Asia
2013,24.4,70.6,2.34,251268276,Asia
2013,14.5,74.5,1.92,77152445,Asia
2013,27.9,68.3,4.03,34107366,Asia
2013,3.2,81.5,2,4671263,Europe
2013,3.3,82,2.9,7817818,Asia
2013,3.1,82.1,1.49,59771094,Europe
2013,14.4,74.8,2.26,2773215,Americas
2013,2.1,83,1.42,126984964,Asia
2013,16.3,78.3,3.24,7214832,Asia
2013,14.6,70,2.46,17099546,Asia
2013,38,64.8,4.38,43692881,Africa
2013,45.6,62.6,2.95,108544,Oceania
2013,3.2,80.9,1.32,49846756,Asia
2013,8.1,79.7,2.6,3593689,Asia
2013,21.4,69.4,3.08,5745698,Asia
2013,53.7,66.1,3.02,6579985,Asia
2013,7.4,75,1.61,2011857,Europe
2013,7.6,78.6,1.5,5286990,Asia
2013,71.9,45.6,3.04,2083061,Africa
2013,56.9,62.9,4.79,4293692,Africa
2013,12.4,75.8,2.36,6265987,Africa
2013,4,74.9,1.52,2963810,Europe
2013,1.6,81.9,1.67,544885,Europe
2013,NA,80.4,1.08,568056,Asia
2013,5.8,76,1.43,2072543,Europe
2013,38.1,63,4.47,22924557,Africa
2013,47.3,59.3,5.39,16190126,Africa
2013,6.4,74.9,1.96,29465372,Asia
2013,8.4,79.9,2.26,351111,Asia
2013,77.6,59.8,6.85,16592097,Africa
2013,5.3,81.7,1.36,416747,Europe
2013,67.2,69.3,4.67,3872684,Africa
2013,12.6,74.2,1.5,1263560,Africa
2013,12.5,75.4,2.19,123740109,Americas
2013,30.2,68.7,3.29,103718,Oceania
2013,14.1,73.3,1.46,4073714,Europe
2013,20.9,66.4,2.44,2859174,Asia
2013,4.9,76.9,1.67,624648,Europe
2013,25.5,74.3,2.74,33452686,Africa
2013,60.9,54.8,5.19,26467180,Africa
2013,34.3,63.9,3.05,2346592,Africa
2013,31.7,69.9,2.3,27834981,Asia
2013,3.3,81.2,1.77,16809157,Europe
2013,NA,76.31,2.13,256473,Oceania
2013,4.9,81.4,2.05,4465276,Oceania
2013,20,77.6,2.5,5945646,Americas
2013,59.8,60.4,7.56,18358863,Africa
2013,73.8,63.3,5.98,172816517,Africa
2013,2.3,81.6,1.93,5083450,Europe
2013,10,76.8,2.85,3906912,Asia
2013,69.1,65.4,3.19,181192646,Asia
2013,15.5,77.6,2.47,3805683,Americas
2013,47,60.2,3.78,7308864,Oceania
2013,18.6,74.1,2.86,6465669,Americas
2013,14.2,79.1,2.42,30565461,Americas
2013,23.3,70.3,3.04,97571676,Asia
2013,4.5,77.3,1.42,38618698,Europe
2013,3.1,80.7,1.32,10459716,Europe
2013,NA,77.9,1.64,3690591,Americas
2013,7.2,79.9,2.02,2101288,Asia
2013,10.5,74.9,1.42,19794163,Europe
2013,8.9,70.8,1.6,143367341,Europe
2013,34.7,65.6,4.51,11078095,Africa
2013,13.3,74.7,1.91,182305,Americas
2013,17.4,70.8,2,109327,Americas
2013,15.6,73,4.15,190390,Oceania
2013,13.3,79.3,2.64,30201051,Asia
2013,43.1,64.8,4.93,14221041,Africa
2013,6,75.7,1.37,8937605,Europe
2013,12.1,73.8,2.18,95215,Africa
2013,93.8,57.1,4.71,6178859,Africa
2013,2.2,81.7,1.28,5405009,Asia
2013,6.3,77,1.4,5419288,Europe
2013,2.3,80.3,1.51,2064819,Europe
2013,24.9,63.5,4.03,560685,Oceania
2013,35.3,60.7,2.39,53416609,Africa
2013,3.7,82.5,1.51,46455163,Europe
2013,8.7,77.1,2.34,20521959,Asia
2013,49.9,66.9,4.42,38515095,Africa
2013,20.1,71.6,2.27,533450,Americas
2013,48.4,49.4,3.33,1250641,Africa
2013,2.4,81.9,1.93,9624247,Europe
2013,3.6,82.8,1.53,8118719,Europe
2013,12.1,69,2.96,19322593,Asia
2013,40.9,71.4,3.82,8111894,Asia
2013,37.6,62.7,5.21,50213457,Africa
2013,11.2,74.4,1.4,67451422,Asia
2013,47.6,72,5.86,1129315,Asia
2013,55,60.7,4.64,6928719,Africa
2013,14.9,71.2,3.77,105139,Oceania
2013,19.2,72.1,1.8,1348240,Americas
2013,13.1,77.5,2.01,11005706,Africa
2013,13.2,78.8,2.04,76223639,Asia
2013,46.2,69.2,2.33,5240088,Asia
2013,41.6,60.1,5.87,36573387,Africa
2013,8.6,71.3,1.47,45165211,Europe
2013,6.4,75.4,1.8,9039978,Asia
2013,3.9,80.8,1.89,63955654,Europe
2013,5.9,79.1,1.98,317135919,Americas
2013,9.5,76.4,2.05,3407969,Americas
2013,36.1,71.2,2.31,29033361,Asia
2013,23.8,64.6,3.38,253165,Oceania
2013,13.5,74.7,2.39,30276045,Americas
2013,19,74.4,4.01,4418341,Asia
2013,18.3,75,1.74,91378752,Asia
2013,36.7,67.1,4.08,25533217,Asia
2013,46.5,55.6,5.69,15246086,Africa
2013,48.8,55.7,3.49,14898092,Africa
2014,12.9,77.9,1.78,2889676,Europe
2014,22,76.3,2.76,38934334,Africa
2014,98.8,59.2,5.75,24227524,Africa
2014,6.1,76.3,2.08,90900,Americas
2014,11.5,76.3,2.16,42980026,Americas
2014,13.2,74.5,1.42,3006154,Asia
2014,NA,75.59,1.67,103441,Americas
2014,3.2,82.3,1.88,23622353,Oceania
2014,3,81.2,1.48,8516916,Europe
2014,28.9,72.5,1.91,9629779,Asia
2014,10.2,73.5,1.88,383054,Americas
2014,5.6,79.1,2.05,1361930,Asia
2014,32.1,70.1,2.15,159077513,Asia
2014,12.3,75.6,1.85,283380,Americas
2014,3.5,70.7,1.5,9500422,Europe
2014,3.4,80.5,1.86,11226322,Europe
2014,14.6,71.5,2.64,351706,Americas
2014,65.7,62,4.77,10598482,Africa
2014,28.3,72.4,2.19,765008,Asia
2014,31.7,72.9,3.18,10561887,Americas
2014,5.4,78.7,1.3,3817554,Europe
2014,35.6,57.3,2.58,2219937,Africa
2014,14.4,74.3,1.79,206077898,Americas
2014,8.5,77.1,1.98,417394,Asia
2014,9.7,74.7,1.56,7201308,Europe
2014,62.2,60.6,5.52,17589198,Africa
2014,55.8,61.4,5.94,10816860,Africa
2014,26.3,69.1,2.83,15328136,Asia
2014,58.6,59.1,4.7,22773014,Africa
2014,4.4,81.7,1.68,35587793,Americas
2014,21.3,72.7,2.26,513906,Africa
2014,93.5,48.2,4.28,4804316,Africa
2014,86.7,56.8,6.15,13587053,Africa
2014,7.2,79.2,1.81,17762647,Americas
2014,9.8,75.9,1.56,1369435670,Asia
2014,14.1,77.8,2.26,47791393,Americas
2014,56.6,68,4.65,769991,Africa
2014,76.5,60.1,5.83,74877030,Africa
2014,34.4,61.5,4.92,4504962,Africa
2014,8.6,80.2,1.78,4757606,Americas
2014,68.5,58.5,4.82,22157107,Africa
2014,3.8,77.8,1.51,4255853,Europe
2014,4.1,78.1,1.45,11379111,Americas
2014,2.6,81.7,1.46,1153658,Asia
2014,2.9,78.6,1.58,10542666,Europe
2014,3,80.3,1.88,5646899,Europe
2014,55.8,63.1,3.32,876174,Africa
2014,26.2,75.1,2.45,10405943,Americas
2014,19,75.8,2.53,15902916,Americas
2014,21,71.3,2.73,89579670,Africa
2014,14.9,74.8,2.16,6107706,Americas
2014,70.3,61,4.75,820885,Africa
2014,35,60.6,4.61,5110444,Africa
2014,2.5,77.6,1.61,1316203,Europe
2014,42.9,64.7,4.4,96958732,Africa
2014,19.4,65.7,2.56,886450,Oceania
2014,2,80.9,1.85,5479660,Europe
2014,3.6,81.7,1.98,64121249,Europe
2014,NA,76.47,2.04,279781,Oceania
2014,37,65,4.03,1687673,Africa
2014,48.6,68,5.72,1928201,Africa
2014,11.3,72.6,1.82,4034774,Asia
2014,3.2,80.7,1.43,80646262,Europe
2014,44.2,64.8,3.8,26786598,Africa
2014,3.7,81,1.54,11000777,Europe
2014,NA,72,NA,56211,Americas
2014,11.1,71.4,2.15,106349,Americas
2014,25.1,72.4,3.72,16015494,Americas
2014,62.8,58.6,4.83,12275527,Africa
2014,62.4,55.3,4.87,1800513,Africa
2014,32.6,66.4,2.5,763893,Americas
2014,53.5,63.8,3.09,10572029,Americas
2014,18,72.8,2.95,7961680,Americas
2014,NA,83.56,1.15,7226869,Asia
2014,5.3,76.5,1.43,9889540,Europe
2014,1.6,83.3,2.07,327318,Europe
2014,39.3,66.9,2.45,1295291543,Asia
2014,23.6,70.8,2.31,254454778,Asia
2014,13.9,74.6,1.92,78143644,Asia
2014,27.2,67.7,3.97,35273293,Asia
2014,3.1,81.6,2,4675164,Europe
2014,3.3,81.3,2.88,7939483,Asia
2014,3,82.1,1.5,59788667,Europe
2014,13.9,74.8,2.24,2783301,Americas
2014,2.1,83.1,1.43,126794564,Asia
2014,15.8,78.4,3.18,7416083,Asia
2014,13.5,70.2,2.43,17371621,Asia
2014,36.6,65,4.31,44863583,Africa
2014,44.6,62.8,2.92,110470,Oceania
2014,3,80.9,1.34,50074401,Asia
2014,7.7,80.2,2.58,3753121,Asia
2014,20.1,69.6,3.07,5843617,Asia
2014,52.3,66.6,2.94,6689300,Asia
2014,7.2,75.2,1.62,1989354,Europe
2014,7.3,78.7,1.49,5612096,Asia
2014,70.5,45.4,2.99,2109197,Africa
2014,54.7,61.8,4.72,4396554,Africa
2014,11.9,75,2.3,6258984,Africa
2014,3.6,75,1.53,2916798,Europe
2014,1.6,82.1,1.68,556573,Europe
2014,NA,80.61,1.11,577914,Asia
2014,5.2,76.2,1.43,2075625,Europe
2014,37,63.3,4.41,23571713,Africa
2014,45.1,60.1,5.31,16695253,Africa
2014,6.2,75.1,1.95,29901997,Asia
2014,7.8,80,2.22,357415,Asia
2014,75.9,60,6.83,17086022,Africa
2014,5.2,82,1.35,417723,Europe
2014,66.1,69.6,4.61,3969625,Africa
2014,12.2,74.3,1.5,1268567,Africa
2014,11.9,75.6,2.16,125385833,Americas
2014,29.4,68.8,3.24,104044,Oceania
2014,13.9,73.6,1.45,4072340,Europe
2014,19.9,66.8,2.42,2909871,Asia
2014,4.6,77.1,1.66,625292,Europe
2014,24.6,74.4,2.74,33921203,Africa
2014,58.5,56.1,5.11,27216276,Africa
2014,33.4,64.1,3,2402858,Africa
2014,30.5,70.2,2.23,28174724,Asia
2014,3.3,81.3,1.78,16868020,Europe
2014,NA,76.52,2.11,259800,Oceania
2014,4.8,81.4,2.03,4495482,Oceania
2014,19.4,77.8,2.46,6013913,Americas
2014,58.4,60.7,7.54,19113728,Africa
2014,71.5,63.7,5.94,177475986,Africa
2014,2.2,82,1.93,5147970,Europe
2014,10,77,2.81,4236057,Asia
2014,67.4,65.6,3.11,185044286,Asia
2014,15.1,77.9,2.44,3867535,Americas
2014,45.7,60.5,3.73,7463577,Oceania
2014,18.1,74.3,2.83,6552518,Americas
2014,13.6,79.3,2.39,30973148,Americas
2014,22.8,70.7,3.01,99138690,Asia
2014,4.5,77.4,1.43,38619974,Europe
2014,3,80.7,1.31,10402343,Europe
2014,NA,78.2,1.63,3686517,Americas
2014,7,79.8,2,2172065,Asia
2014,10.1,75.1,1.43,19651554,Europe
2014,8.5,70.9,1.6,143429435,Europe
2014,32.7,65.7,4.4,11341544,Africa
2014,13,74.8,1.89,183645,Americas
2014,17,71.1,1.97,109360,Americas
2014,15.4,73.1,4.09,191845,Oceania
2014,12.9,79.4,2.59,30886545,Asia
2014,42.3,65,4.88,14672557,Africa
2014,6,75.9,1.36,8892815,Europe
2014,11.9,74,2.16,95868,Africa
2014,90.2,55.2,4.63,6315627,Africa
2014,2.2,81.9,1.29,5506586,Asia
2014,6.1,77.4,1.41,5422861,Europe
2014,2.2,80.8,1.52,2066068,Europe
2014,24.2,63.6,3.97,572171,Oceania
2014,34.4,61.2,2.36,53969054,Africa
2014,3.6,82.5,1.52,46259716,Europe
2014,8.6,77.4,2.33,20618991,Asia
2014,48.8,67.2,4.35,39350274,Africa
2014,19.5,71.8,2.24,538248,Americas
2014,45.8,49.8,3.27,1269112,Africa
2014,2.4,82.1,1.93,9703247,Europe
2014,3.5,82.9,1.54,8211383,Europe
2014,11.7,67.2,2.92,18772481,Asia
2014,39.7,71.9,3.79,8295840,Asia
2014,36.2,63.3,5.14,51822621,Africa
2014,10.9,74.6,1.39,67725979,Asia
2014,46.1,72.3,5.73,1157360,Asia
2014,53.6,61.1,4.58,7115163,Africa
2014,14.7,71.3,3.72,105586,Oceania
2014,18.7,72.3,1.8,1354483,Americas
2014,12.6,77.6,1.99,11130154,Africa
2014,12.3,79.1,2.02,77523788,Asia
2014,45,69.6,2.3,5307188,Asia
2014,39.1,60.7,5.77,37782971,Africa
2014,8.1,71.3,1.48,45002497,Europe
2014,6.1,75.4,1.78,9086139,Asia
2014,3.7,80.9,1.89,64331348,Europe
2014,5.7,79.1,1.97,319448634,Americas
2014,9.1,76.6,2.04,3419516,Americas
2014,35,71.5,2.28,29469913,Asia
2014,23.5,64.7,3.35,258883,Oceania
2014,13.2,74.8,2.36,30693827,Americas
2014,18.5,74.5,3.95,4542059,Asia
2014,17.8,75.2,1.72,92423338,Asia
2014,35.1,67.1,3.95,26183676,Asia
2014,44.7,56.3,5.64,15721343,Africa
2014,47.6,57,3.41,15245855,Africa
2015,12.5,78,1.78,2896679,Europe
2015,21.9,76.4,2.71,39666519,Africa
2015,96,59.6,5.65,25021974,Africa
2015,5.8,76.4,2.06,91818,Americas
2015,11.1,76.5,2.15,43416755,Americas
2015,12.6,74.7,1.41,3017712,Asia
2015,NA,75.72,1.66,103889,Americas
2015,3,82.3,1.88,23968973,Oceania
2015,2.9,81.3,1.5,8544586,Europe
2015,27.9,72.9,1.89,9753968,Asia
2015,9.9,73.7,1.88,388019,Americas
2015,5.3,79.1,2.03,1377237,Asia
2015,30.7,70.4,2.12,160995642,Asia
2015,12,75.7,1.86,284215,Americas
2015,3.4,71,1.51,9495826,Europe
2015,3.3,80.5,1.86,11299192,Europe
2015,14.2,71.7,2.6,359287,Americas
2015,64.2,62.3,4.69,10879829,Africa
2015,27.2,72.7,2.15,774830,Asia
2015,30.6,73.2,3.14,10724705,Americas
2015,5.1,78.9,1.32,3810416,Europe
2015,34.8,58.7,2.54,2262485,Africa
2015,14.6,74.4,1.78,207847528,Americas
2015,8.6,77.1,1.96,423188,Asia
2015,9.3,74.8,1.57,7149787,Europe
2015,60.9,60.9,5.43,18105570,Africa
2015,54.1,61.4,5.85,11178921,Africa
2015,24.6,69.4,2.8,15577899,Asia
2015,57.1,59.4,4.63,23344179,Africa
2015,4.3,81.7,1.68,35939927,Americas
2015,20.7,72.9,2.22,520502,Africa
2015,91.5,49.6,4.2,4900274,Africa
2015,85,57.4,6.04,14037472,Africa
2015,7,79.4,1.8,17948141,Americas
