Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
ENSMUSG00000093590,Gm20643,0,0,0,0,0,0,0,0
ENSMUSG00000093592,Vmn2r-ps122,0,0,0,0,0,0,0,0
ENSMUSG00000093593,Gm20683,0,0,0,0,0,0,0,0
ENSMUSG00000093594,Gm20707,0,1,0,0,0,0,0,0
ENSMUSG00000093595,Vmn1r-ps49,0,0,0,0,0,0,0,0
ENSMUSG00000093598,A730085K08Rik,1,4,1,2,2,1,4,2
ENSMUSG00000093599,Mir5620,0,0,0,0,0,0,0,0
ENSMUSG00000093601,Gm19459,0,0,0,0,0,0,0,0
ENSMUSG00000093602,Vmn2r-ps116,0,0,0,0,0,0,0,0
ENSMUSG00000093606,B130034C11Rik,0,0,0,0,0,0,0,0
ENSMUSG00000093607,Vmn2r-ps118,0,0,0,0,0,0,0,0
ENSMUSG00000093610,Cyp2c53-ps,0,0,0,0,0,0,0,0
ENSMUSG00000093614,Gm20693,0,0,0,0,0,0,0,0
ENSMUSG00000093615,Mir5618,0,0,0,0,0,0,0,0
ENSMUSG00000093616,1700055C04Rik,0,0,0,0,0,0,0,0
ENSMUSG00000093617,4933438K21Rik,0,0,0,0,0,0,0,0
ENSMUSG00000093618,Mir5627,0,0,0,0,0,0,0,0
ENSMUSG00000093619,4930535L15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000093621,Vmn1r-ps10,0,0,0,0,0,0,0,0
ENSMUSG00000093622,Gm20703,0,0,0,0,0,0,0,0
ENSMUSG00000093623,Obox4-ps14,0,0,0,0,0,0,0,0
ENSMUSG00000093624,Mipep-ps,0,0,0,0,0,0,0,0
ENSMUSG00000093625,Gm18953,0,0,0,0,0,0,0,0
ENSMUSG00000093626,Gm20654,0,0,0,0,0,0,0,0
ENSMUSG00000093627,Vmn2r-ps121,0,0,0,0,0,0,0,0
ENSMUSG00000093628,Gm20616,0,0,0,0,0,0,0,0
ENSMUSG00000093629,Prox2os,1,0,0,0,0,1,0,0
ENSMUSG00000093632,Vmn1r38,0,0,0,0,0,0,0,0
ENSMUSG00000093634,Gm10860,0,0,0,0,0,0,0,0
ENSMUSG00000093635,Vmn1r11,0,0,0,0,0,0,0,0
ENSMUSG00000093637,Gm20636,0,1,1,1,0,1,1,0
ENSMUSG00000093639,Gm42419,0,0,0,0,0,0,0,0
ENSMUSG00000093642,Vmn2r-ps124,0,0,0,0,0,0,0,0
ENSMUSG00000093644,Gm19560,0,0,0,0,0,0,0,0
ENSMUSG00000093645,Gm23187,0,0,0,0,0,0,0,0
ENSMUSG00000093648,Vmn1r-ps148,0,0,0,0,0,0,0,0
ENSMUSG00000093649,Gm20614,0,0,0,0,0,0,0,0
ENSMUSG00000093650,Gm20631,0,0,0,0,0,0,0,0
ENSMUSG00000093651,Gm5873,0,0,0,0,0,0,0,0
ENSMUSG00000093652,Vmn2r-ps31,0,0,0,0,0,0,0,0
ENSMUSG00000093656,Gm20628,0,0,0,0,1,1,1,0
ENSMUSG00000093658,Gm20617,0,0,0,0,0,0,0,0
ENSMUSG00000093660,Gm26505,0,0,0,0,0,0,0,0
ENSMUSG00000093661,Eif4e3,0,0,0,0,0,0,0,0
ENSMUSG00000093662,Gm20649,0,0,0,0,0,0,0,0
ENSMUSG00000093663,Gm7171,0,0,0,0,0,0,0,0
ENSMUSG00000093664,Obox4-ps37,0,0,0,0,0,0,0,0
ENSMUSG00000093665,Obox3-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000093666,Vmn1r-ps15,0,0,0,0,0,0,0,0
ENSMUSG00000093668,Pou5f2,2,1,0,0,1,0,0,0
ENSMUSG00000093669,Gm9399,0,0,0,0,0,0,0,0
ENSMUSG00000093671,Gm20656,0,0,0,0,0,0,0,0
ENSMUSG00000093672,Gm20655,0,0,2,1,0,1,0,0
ENSMUSG00000093673,Gm20644,0,0,0,0,0,0,0,0
ENSMUSG00000093674,Rpl41,86,83,102,97,69,74,97,104
ENSMUSG00000093675,Gm20618,0,0,0,0,0,0,0,0
ENSMUSG00000093677,Gm20712,0,0,0,0,0,0,0,0
ENSMUSG00000093679,Vmn1r20,0,0,0,0,0,0,0,0
ENSMUSG00000093681,Vmn2r-ps52,0,0,0,0,0,0,0,0
ENSMUSG00000093682,Gm20681,0,0,0,0,0,0,0,0
ENSMUSG00000093683,Obox4-ps34,0,0,0,0,0,0,0,0
ENSMUSG00000093684,Gm27857,0,0,0,0,0,0,0,0
ENSMUSG00000093685,Gm18416,0,0,0,0,0,0,0,0
ENSMUSG00000093686,Gm4705,0,0,0,0,0,0,0,0
ENSMUSG00000093687,Gm20637,0,0,0,0,0,0,0,0
ENSMUSG00000093688,Gm8488,0,0,0,0,0,0,0,0
ENSMUSG00000093689,Vmn1r-ps52,0,0,0,0,0,0,0,0
ENSMUSG00000093690,Mir5619,0,0,0,0,0,0,0,0
ENSMUSG00000093692,Vmn1r14,0,0,0,0,0,0,0,0
ENSMUSG00000093695,Gm20717,0,0,0,0,0,0,0,0
ENSMUSG00000093696,Vmn1r7,0,0,0,0,0,0,0,0
ENSMUSG00000093697,Gm20686,0,0,0,0,0,0,0,0
ENSMUSG00000093699,Vmn2r-ps9,0,0,0,0,0,0,0,0
ENSMUSG00000093701,Gm21970,0,0,0,0,0,0,0,0
ENSMUSG00000093702,Vmn1r-ps20,0,0,0,0,0,0,0,0
ENSMUSG00000093703,Gm18397,0,0,0,0,0,0,0,0
ENSMUSG00000093705,Vmn1r-ps142,0,0,0,0,0,0,0,0
ENSMUSG00000093707,Obox4-ps9,0,0,0,0,0,0,0,0
ENSMUSG00000093708,Gm20718,0,0,0,0,0,0,0,0
ENSMUSG00000093710,Mir5625,0,0,0,0,0,0,0,0
ENSMUSG00000093711,Vmn2r-ps125,0,0,0,0,0,0,0,0
ENSMUSG00000093714,Vmn2r-ps132,0,0,0,0,0,0,0,0
ENSMUSG00000093716,Gm19815,0,0,0,0,0,0,0,0
ENSMUSG00000093719,Obox4-ps30,0,0,0,0,0,0,0,0
ENSMUSG00000093720,Gm20635,0,0,0,0,0,0,0,0
ENSMUSG00000093721,Gm3896,0,0,0,0,0,0,0,0
ENSMUSG00000093722,Gm20612,0,0,0,0,0,0,0,0
ENSMUSG00000093724,Vmn2r-ps32,0,0,0,0,0,0,0,0
ENSMUSG00000093725,Gm18595,0,0,0,0,0,0,0,0
ENSMUSG00000093726,Gm20667,0,0,0,0,0,3,1,0
ENSMUSG00000093727,Obox3-ps5,0,0,0,0,0,0,0,0
ENSMUSG00000093728,Vmn1r-ps8,0,0,0,0,0,0,0,0
ENSMUSG00000093729,Vmn1r-ps141,0,0,0,0,0,0,0,0
ENSMUSG00000093730,Gm20690,0,0,0,0,0,0,0,0
ENSMUSG00000093731,Vmn1r-ps18,0,0,0,0,0,0,0,0
ENSMUSG00000093732,Gm20609,0,0,0,0,0,0,0,0
ENSMUSG00000093734,Gm25082,0,0,0,0,0,0,0,0
ENSMUSG00000093736,Obox4-ps38,0,0,0,0,0,0,0,0
ENSMUSG00000093738,AI606473,0,0,0,0,0,0,0,0
ENSMUSG00000093739,Gm20692,0,0,0,0,0,0,0,0
ENSMUSG00000093740,Gm18417,0,0,0,0,0,0,0,0
ENSMUSG00000093741,Gm20672,0,0,0,0,0,0,0,0
ENSMUSG00000093743,Vmn1r-ps17,0,0,0,0,0,0,0,0
ENSMUSG00000093744,Gm20675,0,0,0,0,0,0,0,0
ENSMUSG00000093745,Gm24420,0,0,0,0,0,0,0,0
ENSMUSG00000093746,Mir5622,0,0,0,0,0,0,0,0
ENSMUSG00000093747,Gm20673,0,0,0,0,0,0,0,0
ENSMUSG00000093748,Gm19031,0,0,0,0,0,0,0,0
ENSMUSG00000093749,4921523L03Rik,0,0,0,0,0,0,0,0
ENSMUSG00000093751,Gm3307,0,0,0,0,0,0,0,0
ENSMUSG00000093752,Gm20716,0,0,0,0,0,0,0,0
ENSMUSG00000093753,Gm28577,0,0,0,0,0,0,0,0
ENSMUSG00000093755,Vmn1r39,0,0,0,0,0,0,0,0
ENSMUSG00000093756,Gm18594,0,0,0,0,0,0,0,0
ENSMUSG00000093757,Mir5623,0,0,0,0,0,0,0,0
ENSMUSG00000093758,Gm20701,0,0,0,0,0,0,0,0
ENSMUSG00000093759,Scarletltr,0,0,0,0,0,0,0,0
ENSMUSG00000093760,Gm20678,0,0,0,0,0,0,0,0
ENSMUSG00000093761,Obox6-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000093762,Gm25591,0,0,0,0,0,0,0,0
ENSMUSG00000093763,Mir5626,0,0,0,0,0,0,0,0
ENSMUSG00000093764,Vmn1r36,0,0,0,0,0,0,0,0
ENSMUSG00000093765,Gm20658,4,3,3,0,3,1,5,2
ENSMUSG00000093766,Gm20679,0,0,0,0,0,0,0,0
ENSMUSG00000093767,Vmn2r-ps13,0,0,0,0,0,0,0,0
ENSMUSG00000093768,Gm20650,12,12,7,5,11,11,15,16
ENSMUSG00000093769,Hist2h3c1,0,0,0,0,0,0,0,0
ENSMUSG00000093770,Obox3-ps4,0,0,0,0,0,0,0,0
ENSMUSG00000093771,AU023070,0,0,0,0,0,0,0,0
ENSMUSG00000093772,4931403E22Rik,0,0,0,0,0,0,0,1
ENSMUSG00000093773,Obox3-ps7,0,0,0,0,0,0,0,0
ENSMUSG00000093774,Vmn1r-ps151,0,0,0,0,0,0,0,0
ENSMUSG00000093775,Vmn2r-ps114,0,0,0,0,0,0,0,0
ENSMUSG00000093776,Vmn2r-ps120,0,0,0,0,0,0,0,0
ENSMUSG00000093779,Gm20648,0,0,0,0,0,0,0,0
ENSMUSG00000093780,Gm22395,0,0,0,0,0,0,0,0
ENSMUSG00000093781,Vmn1r-ps47,0,0,0,0,0,0,0,0
ENSMUSG00000093782,Gm22396,0,0,0,0,0,0,0,0
ENSMUSG00000093784,Gm22394,0,0,0,0,0,0,0,0
ENSMUSG00000093785,Vmn1r10,0,0,0,0,0,0,0,0
ENSMUSG00000093787,Gm20677,0,0,0,0,0,0,0,0
ENSMUSG00000093788,Vmn1r-ps147,0,0,0,0,0,0,0,0
ENSMUSG00000093789,Methig1,0,0,0,0,0,0,0,0
ENSMUSG00000093791,Gm24092,0,0,0,0,0,0,0,0
ENSMUSG00000093793,Gm24091,0,0,0,0,0,0,0,0
ENSMUSG00000093795,Gm9476,0,0,0,0,0,0,0,0
ENSMUSG00000093796,Rps12-ps23,0,0,0,0,0,0,0,0
ENSMUSG00000093798,Gm8355,0,1,0,0,0,0,0,0
ENSMUSG00000093800,Gm20796,0,0,0,0,0,0,0,0
ENSMUSG00000093801,Trav14n-2,0,0,0,0,0,0,0,0
ENSMUSG00000093802,Gm23619,0,0,0,0,0,0,0,0
ENSMUSG00000093803,Ppp2r3d,6,9,16,13,7,5,20,11
ENSMUSG00000093804,Olfr1303,0,0,0,0,0,0,0,0
ENSMUSG00000093805,Gm9994,0,0,0,0,0,0,0,0
ENSMUSG00000093806,Asmt,0,0,0,0,0,0,0,0
ENSMUSG00000093807,Gm23620,0,0,0,0,0,0,0,0
ENSMUSG00000093808,Olfr490,0,0,0,0,0,0,0,0
ENSMUSG00000093812,Gm5627,0,0,0,0,0,0,0,0
ENSMUSG00000093813,Trav9n-2,0,0,0,0,0,0,0,0
ENSMUSG00000093814,Gm9637,0,0,0,0,0,0,0,0
ENSMUSG00000093815,Gm26444,0,0,0,0,0,0,0,0
ENSMUSG00000093816,Gm26445,0,0,0,0,0,0,0,0
ENSMUSG00000093817,Gm2101,0,0,0,0,0,0,0,0
ENSMUSG00000093818,Ighd3-1,0,0,0,0,0,0,0,0
ENSMUSG00000093820,Vmn2r21,0,0,0,0,0,0,0,0
ENSMUSG00000093822,Gm24801,0,0,0,0,0,0,0,0
ENSMUSG00000093823,Gm24802,0,0,0,0,0,0,0,0
ENSMUSG00000093824,Gm24799,0,0,0,0,0,0,0,0
ENSMUSG00000093825,Olfr723,0,0,0,0,0,0,0,0
ENSMUSG00000093826,Gm6900,0,0,0,0,0,0,0,0
ENSMUSG00000093827,Gm10410,0,0,0,0,0,0,0,0
ENSMUSG00000093828,Ccl27a,0,0,0,0,0,0,0,0
ENSMUSG00000093829,Gm24798,0,0,0,0,0,0,0,0
ENSMUSG00000093830,Gm23145,0,0,0,0,0,0,0,0
ENSMUSG00000093831,Gm23144,0,0,0,0,0,0,0,0
ENSMUSG00000093833,Gm7970,0,0,0,0,0,0,0,0
ENSMUSG00000093834,Rnu1b2,0,0,0,0,0,0,0,0
ENSMUSG00000093835,Gm23147,0,0,0,0,0,0,0,0
ENSMUSG00000093838,Ighv3-1,0,0,0,0,0,0,0,0
ENSMUSG00000093839,Olfr462,0,0,0,0,0,0,0,0
ENSMUSG00000093843,Gm25939,0,0,0,0,0,0,0,0
ENSMUSG00000093844,Gm16381,0,0,0,0,0,0,0,0
ENSMUSG00000093846,Gm4425,0,0,0,0,0,0,0,0
ENSMUSG00000093847,Gm5039,0,0,0,0,0,0,0,0
ENSMUSG00000093848,Gm20865,0,0,0,0,0,0,0,0
ENSMUSG00000093849,Gm7083,0,0,0,1,0,0,0,0
ENSMUSG00000093851,Gm15089,0,0,0,0,0,0,0,0
ENSMUSG00000093852,Gm24312,0,0,0,0,0,0,0,0
ENSMUSG00000093853,Vmn1r151,0,0,0,0,0,0,0,0
ENSMUSG00000093854,Gm24310,0,0,0,0,0,0,0,0
ENSMUSG00000093856,Gm24311,0,0,0,0,0,0,0,0
ENSMUSG00000093857,Gm21645,0,0,0,0,0,0,0,0
ENSMUSG00000093858,Gm19967,0,0,1,1,0,0,0,0
ENSMUSG00000093859,Gm7882,0,0,0,0,0,0,0,0
ENSMUSG00000093860,Gm22632,0,0,0,0,0,0,0,0
ENSMUSG00000093861,Igkv1-110,0,0,0,0,0,0,0,0
ENSMUSG00000093862,Gm5117,0,0,0,0,0,0,0,0
ENSMUSG00000093863,Gm7954,0,0,0,0,0,0,0,0
ENSMUSG00000093864,Gm22633,0,0,0,0,0,0,0,0
ENSMUSG00000093865,Lrit3,0,0,0,0,0,0,0,0
ENSMUSG00000093866,Olfr802,0,0,0,0,0,0,0,0
ENSMUSG00000093867,Gsdmcl2,0,0,0,0,0,0,0,0
ENSMUSG00000093868,Gm20809,0,0,0,0,0,0,0,0
ENSMUSG00000093869,Gm22631,0,0,0,0,0,0,0,0
ENSMUSG00000093870,Gm25461,0,0,0,0,0,0,0,0
ENSMUSG00000093871,Gm4187,0,0,0,0,0,0,0,0
ENSMUSG00000093873,Gm24540,0,0,0,0,0,0,0,0
ENSMUSG00000093874,Gm24539,0,0,0,0,0,0,0,0
ENSMUSG00000093875,Gm24538,0,0,0,0,0,0,0,0
ENSMUSG00000093876,Ighd5-3,0,0,0,0,0,0,0,0
ENSMUSG00000093877,Olfr1348,0,0,0,0,0,0,0,0
ENSMUSG00000093878,Gm25458,0,0,0,0,0,0,0,0
ENSMUSG00000093879,Gm25457,0,0,0,0,0,0,0,0
ENSMUSG00000093880,Tmem181c-ps,0,0,0,0,0,0,0,0
ENSMUSG00000093883,Gm21866,0,0,0,0,0,0,0,0
ENSMUSG00000093884,Olfr239,0,0,0,0,0,0,0,0
ENSMUSG00000093885,Rpl35a-ps5,0,0,0,0,0,0,0,0
ENSMUSG00000093886,Gm23158,0,0,0,0,0,0,0,0
ENSMUSG00000093887,Gm3033,0,0,0,0,0,0,0,0
ENSMUSG00000093889,Ang-ps2,0,0,0,0,0,0,0,0
ENSMUSG00000093890,Vmn1r127,0,0,0,0,0,0,0,0
ENSMUSG00000093891,Gm2866,0,0,0,0,0,0,0,0
ENSMUSG00000093892,Gm3261,0,0,0,0,0,0,0,0
ENSMUSG00000093893,n-R5s124,0,0,0,0,0,0,0,0
ENSMUSG00000093894,Ighv1-53,0,0,0,0,0,0,0,0
ENSMUSG00000093895,Gm21865,0,0,0,0,0,0,0,0
ENSMUSG00000093896,Ighv1-76,0,0,0,0,0,0,0,0
ENSMUSG00000093897,Gm26268,0,0,0,0,0,0,0,0
ENSMUSG00000093898,Gm3629,0,0,0,0,0,0,0,0
ENSMUSG00000093899,Gm5645,0,0,0,0,0,0,0,0
ENSMUSG00000093900,Mir669p-2,0,0,0,0,0,0,0,0
ENSMUSG00000093901,Olfr893,0,0,0,0,0,0,0,0
ENSMUSG00000093902,Gm25021,0,0,0,0,0,0,0,0
ENSMUSG00000093903,Gm21454,0,0,0,0,0,0,0,0
ENSMUSG00000093904,Tomm20,144,140,116,115,111,79,138,109
ENSMUSG00000093905,Gm25023,0,0,0,0,0,0,0,0
ENSMUSG00000093906,Igkv9-129,0,0,0,0,0,0,0,0
ENSMUSG00000093907,Gm25022,0,0,0,0,0,0,0,0
ENSMUSG00000093908,Gm5784,0,0,0,0,0,0,0,0
ENSMUSG00000093909,Gm3883,0,0,0,0,0,0,0,0
ENSMUSG00000093910,Zfp853,0,0,0,0,0,0,0,0
ENSMUSG00000093912,Mir3470b,0,0,0,0,0,0,0,0
ENSMUSG00000093913,Obox4-ps28,0,0,0,0,0,0,0,0
ENSMUSG00000093914,Gm22166,0,0,0,0,0,0,0,0
ENSMUSG00000093915,Trav12n-3,0,0,0,0,0,0,0,0
ENSMUSG00000093916,Gm379,0,0,0,0,0,0,0,0
ENSMUSG00000093917,Gm8660,0,0,0,0,0,0,0,0
ENSMUSG00000093918,Gm21677,0,0,0,0,0,0,0,0
ENSMUSG00000093919,Gm20760,0,0,0,0,0,0,0,0
ENSMUSG00000093920,Olfr463,0,0,0,0,0,0,0,0
ENSMUSG00000093921,Gm23864,0,0,0,0,0,0,0,0
ENSMUSG00000093922,Rpl36-ps4,0,0,0,0,0,0,0,0
ENSMUSG00000093923,Gm5935,0,0,0,0,0,0,0,0
ENSMUSG00000093924,Gm12623,0,0,0,0,0,0,0,0
ENSMUSG00000093926,Gm17027,0,0,0,0,0,0,0,0
ENSMUSG00000093927,Gm20918,0,0,0,0,0,0,0,0
ENSMUSG00000093928,Gm23863,0,0,0,0,0,0,0,0
ENSMUSG00000093929,Gm23862,0,0,0,0,0,0,0,0
ENSMUSG00000093930,Hmgcs1,66,41,57,31,53,52,7,5
ENSMUSG00000093931,Amy2a3,0,0,0,0,0,0,0,0
ENSMUSG00000093932,Gm25525,0,0,0,0,0,0,0,0
ENSMUSG00000093933,Gm25526,0,0,0,0,0,0,0,0
ENSMUSG00000093934,Olfr971,0,0,0,0,0,0,0,0
ENSMUSG00000093935,Gm25529,0,0,0,0,0,0,0,0
ENSMUSG00000093937,Gm25528,0,0,0,0,0,0,0,0
ENSMUSG00000093938,Evi2b,0,0,0,0,0,0,0,0
ENSMUSG00000093939,Trav4d-3,0,0,0,0,0,0,0,0
ENSMUSG00000093940,Obox4-ps19,0,0,0,0,0,0,0,0
ENSMUSG00000093941,Vmn1r131,0,0,0,0,0,0,0,0
ENSMUSG00000093942,Olfr46,0,0,0,0,0,0,0,0
ENSMUSG00000093943,Gm22834,0,0,0,0,0,0,0,0
ENSMUSG00000093944,Gm22833,0,0,0,0,0,0,0,0
ENSMUSG00000093945,Gm3543,0,0,0,0,0,0,0,0
ENSMUSG00000093946,Gm22832,0,0,0,0,0,0,0,0
ENSMUSG00000093947,Gm22831,0,0,0,0,0,0,0,0
ENSMUSG00000093948,Gm10378,0,0,0,0,0,0,0,0
ENSMUSG00000093949,Gm21754,0,0,0,0,0,0,0,0
ENSMUSG00000093950,Gm20823,0,0,0,0,0,0,0,0
ENSMUSG00000093952,n-R5s195,0,0,0,0,0,0,0,0
ENSMUSG00000093953,Trav3d-3,0,0,0,0,0,0,0,0
ENSMUSG00000093954,Gm16867,0,0,0,0,0,0,0,0
ENSMUSG00000093955,Ighv1-34,0,0,0,0,0,0,0,0
ENSMUSG00000093956,Gm24497,0,0,0,0,0,0,0,0
ENSMUSG00000093957,Esp3,0,0,0,0,0,0,0,0
ENSMUSG00000093958,Gm24495,0,0,0,0,0,0,0,0
ENSMUSG00000093959,Gm24496,0,0,0,0,0,0,0,0
ENSMUSG00000093960,n-R5s127,0,0,0,0,0,0,0,0
ENSMUSG00000093961,Obox4-ps17,0,0,0,0,0,0,0,0
ENSMUSG00000093962,Gm11756,0,0,0,0,0,0,0,0
ENSMUSG00000093963,Gm21909,0,0,0,0,0,0,0,0
ENSMUSG00000093964,Gm26179,0,0,0,0,0,0,0,0
ENSMUSG00000093965,Gm24370,0,0,0,0,0,0,0,0
ENSMUSG00000093966,Trav4-3,1,0,0,0,0,0,0,0
ENSMUSG00000093967,Gm26180,0,0,0,0,0,0,0,0
ENSMUSG00000093968,Gm8165,0,0,0,0,0,0,0,0
ENSMUSG00000093969,Trav4n-4,0,0,0,0,0,0,0,0
ENSMUSG00000093970,Gm23358,0,0,0,0,0,0,0,0
ENSMUSG00000093971,Gm23359,0,0,0,0,0,0,0,0
ENSMUSG00000093973,Mrgpra2a,0,0,0,0,0,0,0,0
ENSMUSG00000093974,Gm23357,0,0,0,0,0,0,0,0
ENSMUSG00000093975,Vmn2r-ps19,0,0,0,0,0,0,0,0
ENSMUSG00000093976,Gm8674,0,0,0,0,0,0,0,0
ENSMUSG00000093977,Gm14362,0,0,0,0,0,0,0,0
ENSMUSG00000093978,Gm12612,0,0,0,0,0,0,0,0
ENSMUSG00000093979,Gm2237,0,0,0,0,0,0,0,0
ENSMUSG00000093980,Olfr493,0,0,0,0,0,0,0,0
ENSMUSG00000093981,Gm24862,0,0,0,0,0,0,0,0
ENSMUSG00000093983,Gm25431,0,0,0,0,0,0,0,0
ENSMUSG00000093984,Gm7365,0,0,0,0,0,0,0,0
ENSMUSG00000093985,Gm10406,0,0,0,0,0,0,0,0
ENSMUSG00000093986,Vmn1r120,0,0,0,0,0,0,0,0
ENSMUSG00000093987,Gm21704,0,0,0,0,0,0,0,0
ENSMUSG00000093988,Gm24861,0,0,0,0,0,0,0,0
ENSMUSG00000093989,Rnasek,0,0,0,0,0,0,1,0
ENSMUSG00000093990,Rps12-ps12,0,0,0,0,0,0,0,0
ENSMUSG00000093992,Gm26427,0,0,0,0,0,0,0,0
ENSMUSG00000093993,Gm20736,0,0,0,0,0,0,0,0
ENSMUSG00000093994,Gm26498,0,0,0,0,0,0,0,0
ENSMUSG00000093995,Gm26426,0,0,0,0,0,0,0,0
ENSMUSG00000093996,Fam205a3,0,0,0,0,0,0,0,0
ENSMUSG00000093997,Gm26499,0,0,0,0,0,0,0,0
ENSMUSG00000093998,Gm26500,0,0,0,0,0,0,0,0
ENSMUSG00000093999,Gm26501,0,0,0,0,0,0,0,0
ENSMUSG00000094001,Vmn1r122,0,0,0,0,0,0,0,0
ENSMUSG00000094002,Gm9866,0,0,0,0,0,0,0,0
ENSMUSG00000094003,n-R5s128,0,0,0,0,0,0,0,0
ENSMUSG00000094004,Gm5128,0,0,0,0,0,0,0,0
ENSMUSG00000094005,Gm12625,0,0,0,0,0,0,0,0
ENSMUSG00000094006,Igkv4-59,0,0,0,0,0,0,0,0
ENSMUSG00000094007,Gm24169,0,0,0,0,0,0,0,0
ENSMUSG00000094008,Gm24168,0,0,0,0,0,0,0,0
ENSMUSG00000094009,Gm24167,0,0,0,0,0,0,0,0
ENSMUSG00000094010,Vmn1r119,0,0,0,0,0,0,0,0
ENSMUSG00000094011,Vmn1r94,0,0,0,0,0,0,0,0
ENSMUSG00000094012,Gm10024,0,0,0,0,0,0,0,0
ENSMUSG00000094013,Gm25829,0,0,0,0,0,0,0,0
ENSMUSG00000094015,Rps12-ps20,0,0,0,0,0,0,0,0
ENSMUSG00000094016,Trav15-1-dv6-1,0,0,0,0,0,0,0,0
ENSMUSG00000094017,Gm13160,0,0,0,0,0,0,0,0
ENSMUSG00000094018,S100a2,0,0,0,0,0,0,0,0
ENSMUSG00000094020,Gm23003,0,0,0,0,0,0,0,0
ENSMUSG00000094021,Gm3685,0,0,0,0,0,0,0,0
ENSMUSG00000094023,Trav7d-4,0,0,0,0,0,0,0,0
ENSMUSG00000094024,Esp18,0,0,0,0,0,0,0,0
ENSMUSG00000094025,Gm8879,0,0,0,0,0,0,0,0
ENSMUSG00000094026,Gm23002,0,0,0,0,0,0,0,0
ENSMUSG00000094027,Gm21762,0,0,0,0,0,0,0,0
ENSMUSG00000094028,Ighd4-1,0,0,0,0,0,0,0,0
ENSMUSG00000094029,Ighv3-3,0,0,0,0,0,0,0,0
ENSMUSG00000094030,Gm21833,0,0,0,0,0,0,0,0
ENSMUSG00000094031,Gm24656,0,0,0,0,0,0,0,0
ENSMUSG00000094032,Gm24654,0,0,0,0,0,0,0,0
ENSMUSG00000094033,Gm24655,0,0,0,0,0,0,0,0
ENSMUSG00000094034,Gm24653,0,0,0,0,0,0,0,0
ENSMUSG00000094035,Ldlrad2,0,0,0,0,0,0,0,0
ENSMUSG00000094036,Gm6465,0,0,0,0,0,0,0,0
ENSMUSG00000094037,Gm24652,0,0,0,0,0,0,0,0
ENSMUSG00000094038,Gm24657,0,0,0,0,0,0,0,0
ENSMUSG00000094039,Gm24658,0,0,0,0,0,0,0,0
ENSMUSG00000094041,Gm28019,0,0,0,0,0,0,0,0
ENSMUSG00000094043,Gm3176,0,0,0,0,0,0,0,0
ENSMUSG00000094044,Gm17584,0,0,0,0,0,0,0,0
ENSMUSG00000094048,Gm26284,0,0,0,0,0,0,0,0
ENSMUSG00000094049,Gm26283,0,0,0,0,0,0,0,0
ENSMUSG00000094050,Gm23472,0,0,0,0,0,0,0,0
ENSMUSG00000094051,Ighv1-36,0,0,0,0,0,0,0,0
ENSMUSG00000094052,Gm21118,0,0,0,0,0,0,0,0
ENSMUSG00000094053,Scgb2b7,0,0,0,0,0,0,0,0
ENSMUSG00000094054,AC133103.2,0,0,0,0,0,0,0,0
ENSMUSG00000094057,Ighd2-7,0,0,0,0,0,0,0,0
ENSMUSG00000094059,Gm23471,0,0,0,0,0,0,0,0
ENSMUSG00000094060,Gm25157,0,0,0,0,0,0,0,0
ENSMUSG00000094063,Olfr638,0,0,0,0,0,0,0,0
ENSMUSG00000094064,Gm21626,0,0,0,0,0,0,0,0
ENSMUSG00000094065,Gm21541,0,0,0,0,0,0,0,0
ENSMUSG00000094066,Fam205a2,0,0,0,0,0,0,0,0
ENSMUSG00000094067,Gm25158,0,0,0,0,0,0,0,0
ENSMUSG00000094068,Gm25156,0,0,0,0,0,0,0,0
ENSMUSG00000094069,Gm25155,0,0,0,0,0,0,0,0
ENSMUSG00000094071,Gm21729,0,0,0,0,0,0,0,0
ENSMUSG00000094072,Gm11105,0,0,0,0,0,0,0,0
ENSMUSG00000094074,Olfr1292-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000094075,Ighv1-80,0,0,0,0,0,0,0,0
ENSMUSG00000094076,Gm4767,0,0,0,0,0,0,0,0
ENSMUSG00000094077,Gm22323,0,0,0,0,0,0,0,0
ENSMUSG00000094078,Vmn1r81,0,0,0,0,0,0,0,0
ENSMUSG00000094079,Rpl23a-ps12,0,0,0,0,0,0,0,0
ENSMUSG00000094080,Olfr8,0,0,0,0,0,0,0,0
ENSMUSG00000094081,Gm20826,0,0,0,0,0,0,0,0
ENSMUSG00000094082,Gm12452,0,0,0,0,0,0,0,0
ENSMUSG00000094083,Gm1604a,0,0,0,0,0,0,0,0
ENSMUSG00000094084,Tdpoz1,0,0,0,0,0,0,0,0
ENSMUSG00000094085,Vmn1r114,0,0,0,0,0,0,0,0
ENSMUSG00000094086,Gm23992,0,0,0,0,0,0,0,0
ENSMUSG00000094087,Ighv1-61,0,0,0,0,0,0,0,0
ENSMUSG00000094088,Ighv1-64,0,0,0,0,0,0,0,0
ENSMUSG00000094090,Gm8494,0,0,0,0,0,1,0,1
ENSMUSG00000094091,Gm21885,0,0,0,0,0,0,0,0
ENSMUSG00000094092,Gm15921,0,0,0,0,0,0,0,0
